ID,Iniciales,Tiempo,ObsAA,ObsEst,ObsCon,ObsCaos,DNE,G1,G2,G3,X1,X2,X3,ApoyoAut,Estruc,Control,Chaos,SIS_AA,SIS_Est,SIS_Control,SIS_Chaos,NeedSat,NeedFru,AutSat,CompSat,SatRel,FrusAut,FrusComp,FrusRel,SatLab,EmoExha,Cinismo,Engagement,Thriving,Joy,Anger,Anxiety,Hope,Hopelessness,PerGrow,RelGrow,MasGrow,EducaMat,DesBeha,NoGoal,NeedSup,EstDesm,CoreBO,EmoPos,EmoNeg
7,MPA,103,6,6,1,1,70,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,104,6,6,1,1,72,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,105,6,6,1,1,72,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,106,6,6,1,1,70,5,,,1,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,107,6,6,1,1,77,5,,,1,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,108,6,6,1,1,93,5,,,1,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,109,6,6,1,1,79,5,,,1,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,110,6,6,1,1,78,5,,,1,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,111,6,7,1,1,75,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,112,6,7,1,1,76,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,113,6,7,1,1,70,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,114,6,7,1,1,67,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,115,6,7,1,1,78,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,116,6,7,1,1,74,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,117,6,7,1,1,67,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,118,6,7,1,1,76,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,119,6,7,1,1,82,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,120,6,7,1,1,94,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,121,6,7,1,1,88,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,122,6,7,1,1,85,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,123,6,7,1,1,89,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,124,6,7,1,1,100,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,125,6,7,1,1,100,2,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,126,6,7,1,1,88,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,127,6,7,1,1,55,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,128,6,7,1,1,49,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,129,6,7,1,1,48,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,130,6,7,1,1,67,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,131,6,7,1,1,79,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,132,6,7,1,1,74,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,133,6,7,1,1,79,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,134,6,7,1,1,100,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,135,6,7,1,1,66,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,136,6,7,1,1,61,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,137,6,7,1,1,59,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,138,6,7,1,1,78,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,139,6,7,1,1,86,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,140,6,7,1,1,100,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,141,6,,1,1,93,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,142,6,,1,1,93,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,143,6,,1,1,82,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,144,6,,1,1,74,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,145,6,,1,1,54,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,146,6,7,1,,52,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,147,6,7,1,,64,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,148,6,7,1,,82,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,149,6,7,1,,72,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,150,6,7,1,,76,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,151,6,6,1,,80,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,152,6,6,1,,76,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,153,6,6,1,,74,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,154,6,6,1,,60,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,155,6,6,1,,70,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,156,6,6,1,,88,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,157,6,6,1,,59,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
7,MPA,158,6,6,1,,86,5,,,,,,"6,17",6,1,"1,2","4,31","6,12","1,25","2,2","6,83","1,25","6,5",7,7,"1,5","1,25",1,"4,4",4,0,"3,33","6,2","6,25",1,"1,75","6,75","1,75","6,75","6,75",7,2,"2,5",1,"5,22","1,73",2,"6,5","1,38"
8,GR,1,,,,1,81,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,2,,,,1,74,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,3,,,,1,55,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,4,,,,1,41,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,5,,,,1,38,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,6,,,,1,29,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,7,,,,1,30,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,8,,,,1,39,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,9,,,,1,41,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,10,,,,1,36,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,11,,,,1,46,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,12,,,,1,48,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,13,,,,1,51,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,14,,,,1,57,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,15,,,,1,93,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,16,,,,1,79,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,17,,,,1,71,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,18,,,,1,73,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,19,,,,1,97,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,20,,,,1,92,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,21,,,,1,75,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,22,,,,1,100,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,23,,,,1,97,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,24,,,,1,59,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,25,,,,1,62,1,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,26,5,6,1,1,68,1,,,1,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,27,5,6,1,1,84,1,,,1,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,28,5,6,1,1,82,1,,,1,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,29,5,6,1,1,100,1,,,1,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,30,5,6,1,1,76,1,,,1,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,31,"5,5",7,1,1,60,5,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,32,"5,5",7,1,1,63,5,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,33,"5,5",7,1,1,56,5,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
8,GR,34,"5,5",7,1,1,100,5,,,,,,"5,83","6,2","3,75",2,"4,44","5,65","1,44","1,8","6,92","1,58","6,75",7,7,"2,75",1,1,6,2,0,5,"6,6",7,1,"2,5",7,1,7,7,7,"4,75",3,3,"5,04","1,62",1,7,"1,75"
